Symbols	EntrezID	EnsemblID	Ensembl_version_id	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Symbol	Tag
RNF180	285671	ENSG00000164197	ENSG00000164197.12	50	2	0	10	0	45,3218952515801	8,58865879339409	2,09443715223276	4,10070017342759	4,11901957983454e-05	0,000197613664198355	ENSG00000164197.12	RNF180	Up
SLC25A46	91137	ENSG00000164209	ENSG00000164209.17	103	93	9381	9821	8762	435,563037172014	-0,889796231659561	0,245302809649449	-3,62733811704452	0,000286358199335245	0,00113289079302707	ENSG00000164209.17	SLC25A46	NC
STARD4	134429	ENSG00000164211	ENSG00000164211.13	66	20	3072	5257	2724	178,768056984874	-0,747727948595718	0,527880316307956	-1,41647249479844	0,156637211708814	0,257445472271871	ENSG00000164211.13	STARD4	NC
PGGT1B	5229	ENSG00000164219	ENSG00000164219.10	82	72	3867	3867	3623	252,714403057267	0,113830215655053	0,134351621573669	0,847255986356943	0,396852453502096	0,552337538489908	ENSG00000164219.10	PGGT1B	NC
CCDC112	153733	ENSG00000164221	ENSG00000164221.13	48	46	1023	1041	893	117,223218166234	1,34478298373122	0,172779712145668	7,7832227350712	7,06999988728579e-15	1,24175537236005e-13	ENSG00000164221.13	CCDC112	Up
ANKRD33B	651746	ENSG00000164236	ENSG00000164236.12	16	8	47	47	40	23,2929523577152	3,81222639455322	0,445838313905402	8,55069265169099	1,22352027683025e-17	2,70331335162351e-16	ENSG00000164236.12	ANKRD33B	Up
CMBL	134147	ENSG00000164237	ENSG00000164237.9	16	18	80	136	132	32,6729037614772	2,88639617087581	0,458110417003719	6,30065605090219	2,96388438519183e-10	3,18428718205167e-09	ENSG00000164237.9	CMBL	Up
PRRC1	133619	ENSG00000164244	ENSG00000164244.20	80	116	7640	6882	6701	397,688093853544	-0,377327622232811	0,242448274804989	-1,55632215793786	0,119631505017746	0,205582581524501	ENSG00000164244.20	PRRC1	NC
AGGF1	55109	ENSG00000164252	ENSG00000164252.13	58	54	2002	1989	1816	173,27078392164	0,658191005245936	0,188726121166185	3,48754587430088	0,000487475288452443	0,00183468903206418	ENSG00000164252.13	AGGF1	NC
WDR41	55255	ENSG00000164253	ENSG00000164253.14	28	118	4650	4152	3580	261,436635611236	-0,0219959340707595	0,731858026595312	-0,0300549194945462	0,976023253505395	0,98739079868155	ENSG00000164253.14	WDR41	NC
NDUFS4	4724	ENSG00000164258	ENSG00000164258.12	86	129	2409	2275	2201	287,800750992019	1,4032929196216	0,326930679312297	4,29232558588092	1,76811426008483e-05	9,14823594784688e-05	ENSG00000164258.12	NDUFS4	Up
SCGB3A2	117156	ENSG00000164265	ENSG00000164265.9	2	38	6	4	8	39,4252155874773	7,466949016457	1,22626119842165	6,08919945120005	1,13476677169047e-09	1,13045486829479e-08	ENSG00000164265.9	SCGB3A2	Up
GRPEL2	134266	ENSG00000164284	ENSG00000164284.15	12	14	1105	1032	821	54,7736417398284	-0,488426745695248	0,331613726821457	-1,47287855173203	0,140783786401967	0,235712576750549	ENSG00000164284.15	GRPEL2	NC
CDC20B	166979	ENSG00000164287	ENSG00000164287.12	10	33	2	14	0	46,6096751316332	7,93294322599781	1,27922572644779	6,2013631073746	5,59761975035615e-10	5,76605794888148e-09	ENSG00000164287.12	CDC20B	Up
RHOBTB3	22836	ENSG00000164292	ENSG00000164292.13	88	36	214	233	228	128,152209877143	3,88467484760693	0,473871998693586	8,1977303118069	2,44968165910396e-16	4,88527424002013e-15	ENSG00000164292.13	RHOBTB3	Up
TIGD6	81789	ENSG00000164296	ENSG00000164296.7	10	40	550	579	551	74,9771332271673	1,49000616477662	0,694958902509064	2,14402054480795	0,0320312406551277	0,069465107596483	ENSG00000164296.7	TIGD6	NC
SERINC5	256987	ENSG00000164300	ENSG00000164300.17	56	96	5123	4184	4440	279,67904669496	-0,137840914130395	0,309510794962651	-0,445350909802768	0,656066182261511	0,791442675902172	ENSG00000164300.17	SERINC5	NC
CASP3	836	ENSG00000164305	ENSG00000164305.19	86	98	2713	2794	2230	255,011765449816	0,942462918105174	0,160079821928872	5,88745606253821	3,92185386487311e-09	3,6451368087783e-08	ENSG00000164305.19	CASP3	NC
ERAP1	51752	ENSG00000164307	ENSG00000164307.13	143	28	14540	15125	13837	550,943844862711	-1,78446316670296	0,785548965894545	-2,27161290279455	0,0231099008840013	0,0530900458649562	ENSG00000164307.13	ERAP1	NC
ERAP2	64167	ENSG00000164308	ENSG00000164308.16	23	236	13155	21191	11491	687,892346715132	-1,0294389054675	0,923249867638939	-1,11501657519878	0,264843318888039	0,398627856154523	ENSG00000164308.16	ERAP2	NC
CMYA5	202333	ENSG00000164309	ENSG00000164309.15	12	69	52	38	50	79,7585878928521	5,5180550896542	1,03122635103353	5,35096400913712	8,74869221799462e-08	6,77519399504497e-07	ENSG00000164309.15	CMYA5	Up
CFAP97	57587	ENSG00000164323	ENSG00000164323.14	48	74	2167	2880	2092	174,100032366215	0,375612592965483	0,350598679521902	1,0713462853816	0,284013755355353	0,421814066535194	ENSG00000164323.14	CFAP97	NC
RICTOR	253260	ENSG00000164327	ENSG00000164327.13	270	270	2636	3580	2490	581,47191928172	2,26464909731801	0,195337065283554	11,5935452087939	4,44351810377737e-31	2,50070031924099e-29	ENSG00000164327.13	RICTOR	Up
TENT2	167153	ENSG00000164329	ENSG00000164329.13	242	164	6015	6140	5172	539,154413724523	0,881048246680792	0,137995979584399	6,38459358985846	1,71853254895569e-10	1,89170572132357e-09	ENSG00000164329.13	TENT2	NC
ANKRA2	57763	ENSG00000164331	ENSG00000164331.10	40	42	1114	1094	1104	114,511863584923	0,9945359966248	0,207558449832505	4,79159483715246	1,65460776652001e-06	1,0397766081452e-05	ENSG00000164331.10	ANKRA2	NC
UBLCP1	134510	ENSG00000164332	ENSG00000164332.8	48	62	4137	3947	4022	220,781897153431	-0,45370558832167	0,191192852135942	-2,3730258911514	0,0176430271379449	0,0428285679100655	ENSG00000164332.8	UBLCP1	NC
UTP15	84135	ENSG00000164338	ENSG00000164338.10	54	56	1480	1406	1258	133,438693504519	1,01720861728655	0,261079337307521	3,8961666893171	9,77271419690444e-05	0,000430431898801581	ENSG00000164338.10	UTP15	Up
TLR3	7098	ENSG00000164342	ENSG00000164342.12	0	58	207	327	196	63,3519998711094	2,68124794894291	1,59017756091608	1,68613116852075	0,0917705378217755	0,165371586093255	ENSG00000164342.12	TLR3	NC
NSA2	10412	ENSG00000164346	ENSG00000164346.10	158	211	4121	4199	4691	469,065257594685	1,14419641977223	0,238443988896002	4,79859620311615	1,59781557354447e-06	1,00703134564817e-05	ENSG00000164346.10	NSA2	Up
GFM2	84340	ENSG00000164347	ENSG00000164347.18	31	18	2026	1922	1585	96,2895122560935	-0,502484344158221	0,246858910052667	-2,03551228534152	0,0417993536710917	0,0859166751334858	ENSG00000164347.18	GFM2	NC
FOXQ1	94234	ENSG00000164379	ENSG00000164379.7	24	40	2	4	0	68,6079247019386	9,8560271866715	0,811194848575242	12,1500120519531	5,7357140724325e-34	3,79404249628166e-32	ENSG00000164379.7	FOXQ1	Up
UQCRQ	27089	ENSG00000164405	ENSG00000164405.11	165	166	2927	2799	2781	391,75632118172	1,61913882804641	0,134555073140424	12,0332796843464	2,37533835506335e-33	1,501912469328e-31	ENSG00000164405.11	UQCRQ	Up
GRIK2	2898	ENSG00000164418	ENSG00000164418.20	2	26	6	0	0	24,5188709416371	8,4402329115519	1,94722263901793	4,33449814234324	1,46093021992238e-05	7,6509324891331e-05	ENSG00000164418.20	GRIK2	Up
CGAS	115004	ENSG00000164430	ENSG00000164430.16	55	54	2855	2559	2398	177,83329979486	0,159476421222534	0,172242261354446	0,925884390790468	0,354506064022071	0,504813629485758	ENSG00000164430.16	CGAS	NC
TXLNB	167838	ENSG00000164440	ENSG00000164440.15	0	23	145	74	65	23,5337311284261	2,62913507813752	1,40697537135154	1,8686432837925	0,0616724595957721	0,118664148965355	ENSG00000164440.15	TXLNB	NC
CITED2	10370	ENSG00000164442	ENSG00000164442.10	150	277	13877	12235	15039	776,438374481743	-0,333353165421325	0,371583459000395	-0,897115189998193	0,36965745402253	0,521544275541006	ENSG00000164442.10	CITED2	NC
CREBRF	153222	ENSG00000164463	ENSG00000164463.12	206	172	4363	5649	5276	479,685931231484	0,891863546712458	0,235622979422807	3,78512973945584	0,000153628409710147	0,000647461978425551	ENSG00000164463.12	CREBRF	NC
DCBLD1	285761	ENSG00000164465	ENSG00000164465.18	38	11	543	582	566	57,7412959992266	1,10482408525672	0,473950094904227	2,33109793021557	0,0197481964169517	0,0464747374462646	ENSG00000164465.18	DCBLD1	Up
SFXN1	94081	ENSG00000164466	ENSG00000164466.13	10	12	775	691	861	40,6054665602979	-0,438855339171799	0,400465823613906	-1,09586215175981	0,273139104478067	0,408767453398502	ENSG00000164466.13	SFXN1	NC
PDSS2	57107	ENSG00000164494	ENSG00000164494.12	12	16	1871	1755	1833	85,2161203930992	-1,10833060773387	0,482708624079264	-2,29606547810895	0,0216721377997719	0,0503085647791271	ENSG00000164494.12	PDSS2	NC
STXBP5	134957	ENSG00000164506	ENSG00000164506.14	82	96	2010	2357	1942	228,113991816835	1,16642904592904	0,207301995719358	5,62671402116233	1,83674859764961e-08	1,56381866741668e-07	ENSG00000164506.14	STXBP5	Up
KIAA0895	23366	ENSG00000164542	ENSG00000164542.12	8	20	49	23	20	22,7393950374123	4,40148684761702	0,874927340389729	5,03068842911734	4,88721803591409e-07	3,34709822669899e-06	ENSG00000164542.12	KIAA0895	Up
STK17A	9263	ENSG00000164543	ENSG00000164543.7	42	47	1784	2147	1815	143,61648122923	0,324073852249348	0,210349614296915	1,54064391005684	0,12340347488579	0,210951646238447	ENSG00000164543.7	STK17A	NC
TRA2A	29896	ENSG00000164548	ENSG00000164548.11	56	68	4924	5007	4622	258,424674744706	-0,548127226182576	0,153228964849849	-3,57717763557102	0,000347324153897772	0,00135120786472933	ENSG00000164548.11	TRA2A	NC
GALNT10	55568	ENSG00000164574	ENSG00000164574.16	30	6	4641	4305	4238	165,620844748612	-1,89257947932423	0,805369550768216	-2,34995161850725	0,01877585139865	0,0450042650650215	ENSG00000164574.16	GALNT10	Down
SAP30L	79685	ENSG00000164576	ENSG00000164576.12	32	52	2574	2421	2028	150,48214644444	-0,0289602368865105	0,265231392565306	-0,10918857155787	0,913052924687376	0,95253126485802	ENSG00000164576.12	SAP30L	NC
RPS14	6208	ENSG00000164587	ENSG00000164587.13	1738	2124	16023	16074	17346	4243,31392848564	2,64695299734368	0,181295029547433	14,6002513359096	2,79811917039238e-48	3,45712447845376e-46	ENSG00000164587.13	RPS14	Up
COG5	10466	ENSG00000164597	ENSG00000164597.13	62	84	2426	2262	2658	212,570823480611	0,675939153283694	0,257042257641783	2,62968104733071	0,00854650106493281	0,0229436413453953	ENSG00000164597.13	COG5	NC
BMT2	154743	ENSG00000164603	ENSG00000164603.12	52	16	784	984	867	88,8438932651558	1,01402752049467	0,466640833097977	2,17303640952861	0,0297775770732217	0,0657614703177652	ENSG00000164603.12	BMT2	NC
SLU7	10569	ENSG00000164609	ENSG00000164609.10	127	146	5848	6461	6156	452,513545783956	0,289671528562267	0,182547083608343	1,58683186187604	0,112550730495943	0,195650974707024	ENSG00000164609.10	SLU7	NC
CAMLG	819	ENSG00000164615	ENSG00000164615.5	14	24	2244	2098	2015	92,7468879541891	-1,0758556739348	0,270309566518483	-3,98008730431386	6,88899635321028e-05	0,000314303148559666	ENSG00000164615.5	CAMLG	Down
ZNF12	7559	ENSG00000164631	ENSG00000164631.19	36	38	2501	2728	2393	148,198953180714	-0,342644350027169	0,211803449802251	-1,61774678527228	0,105717178857207	0,185406094882708	ENSG00000164631.19	ZNF12	NC
CDCA7L	55536	ENSG00000164649	ENSG00000164649.20	39	35	2305	1391	3201	128,716539671287	-0,351063842079688	0,460781759566089	-0,761887454942398	0,446127177952611	0,6064952257456	ENSG00000164649.20	CDCA7L	NC
MIOS	54468	ENSG00000164654	ENSG00000164654.16	108	60	2529	2492	2459	228,989225850764	0,827514902398125	0,198668356490586	4,16530803906528	3,10932452572049e-05	0,000152891716957775	ENSG00000164654.16	MIOS	NC
USP49	25862	ENSG00000164663	ENSG00000164663.14	30	4	1351	1165	1228	66,20705540309	-0,506180390246951	0,672950978919241	-0,752180182663345	0,451942709514086	0,612640416743415	ENSG00000164663.14	USP49	NC
SYTL3	94120	ENSG00000164674	ENSG00000164674.15	30	42	1019	1530	993	88,4954424061706	0,435353420643803	0,821089364479932	0,530214419376326	0,595963274684658	0,749328487493905	ENSG00000164674.15	SYTL3	NC
IQUB	154865	ENSG00000164675	ENSG00000164675.11	12	16	44	24	10	28,0570851000569	4,87300765350015	0,615079803245464	7,92256163799845	2,3266668732205e-15	4,22812209978819e-14	ENSG00000164675.11	IQUB	Up
HEY1	23462	ENSG00000164683	ENSG00000164683.17	22	54	6	20	4	81,7374194509643	7,80788580896701	0,743195991227666	10,5058233643986	8,12109849783431e-26	3,21523711798236e-24	ENSG00000164683.17	HEY1	Up
FABP5	2171	ENSG00000164687	ENSG00000164687.11	117	155	3379	4294	3582	367,15060412011	0,946804409641995	0,242606312006189	3,90263716476529	9,51502845461797e-05	0,000419942684700014	ENSG00000164687.11	FABP5	NC
TAGAP	117289	ENSG00000164691	ENSG00000164691.17	63	35	2626	2855	2697	170,461634198675	-0,0669269878731711	0,208024544577591	-0,321726400166245	0,747659975908905	0,851843216689234	ENSG00000164691.17	TAGAP	NC
BRI3	25798	ENSG00000164713	ENSG00000164713.10	600	690	12961	11589	10988	1566,33322573585	1,52471005099973	0,141844397183524	10,749173610481	5,97949245521512e-27	2,56069977693655e-25	ENSG00000164713.10	BRI3	Up
LMTK2	22853	ENSG00000164715	ENSG00000164715.6	54	26	929	933	982	97,4851209823986	1,10472398650412	0,311087350650225	3,55116974121596	0,000383522984609477	0,00147547908431184	ENSG00000164715.6	LMTK2	Up
CTSB	1508	ENSG00000164733	ENSG00000164733.21	1100	707	80953	86087	68255	3865,12252115015	-0,730072996972184	0,187937351471924	-3,88466151754431	0,000102472550814319	0,000448575625617231	ENSG00000164733.21	CTSB	NC
C7orf57	136288	ENSG00000164746	ENSG00000164746.14	4	24	97	61	25	29,8170736509004	3,68091679593002	0,859724826725763	4,28150575800944	1,85632919262585e-05	9,55636134652072e-05	ENSG00000164746.14	C7orf57	Up
PEX2	5828	ENSG00000164751	ENSG00000164751.15	28	66	2881	3655	3440	179,823655220362	-0,445732453284955	0,431226129749789	-1,03363971367779	0,301304626201942	0,442671975797318	ENSG00000164751.15	PEX2	NC
RAD21	5885	ENSG00000164754	ENSG00000164754.14	242	157	10488	11189	10038	685,182631099557	0,0228102019097088	0,17371492227908	0,131308246928052	0,895531468174207	0,941811860001542	ENSG00000164754.14	RAD21	NC
MED30	90390	ENSG00000164758	ENSG00000164758.7	30	34	908	817	745	80,6213807715388	1,0360565514472	0,234176084468811	4,42426285244848	9,67721391118842e-06	5,26285718853349e-05	ENSG00000164758.7	MED30	Up
SPIDR	23514	ENSG00000164808	ENSG00000164808.17	228	172	7790	6669	6533	563,06575519567	0,570640236041934	0,147434402301034	3,87046867715982	0,000108626314168749	0,000473585175826357	ENSG00000164808.17	SPIDR	NC
ORC5	5001	ENSG00000164815	ENSG00000164815.11	14	10	1358	1224	1102	57,8158009996562	-0,937424045406963	0,324597841011754	-2,88795526946533	0,00387755009844157	0,0114741324179349	ENSG00000164815.11	ORC5	NC
DNAAF5	54919	ENSG00000164818	ENSG00000164818.16	16	20	1387	1271	1269	72,7533780413139	-0,444647762154899	0,272872513076584	-1,62950733711352	0,103205662929494	0,181712968194781	ENSG00000164818.16	DNAAF5	NC
OSGIN2	734	ENSG00000164823	ENSG00000164823.11	36	74	4798	5582	4187	235,091209238245	-0,765942448884415	0,382577355153404	-2,00205903085218	0,0452783830946998	0,0922299298625978	ENSG00000164823.11	OSGIN2	NC
SUN1	23353	ENSG00000164828	ENSG00000164828.18	24	24	4583	4088	4233	161,102111371338	-1,77123804314332	0,256739859327369	-6,89896009051254	5,23845842302661e-12	6,81284810515584e-11	ENSG00000164828.18	SUN1	Down
OXR1	55074	ENSG00000164830	ENSG00000164830.18	68	95	6134	5925	4641	291,520007773	-0,514519780930874	0,548160428005682	-0,938629924095032	0,34792078347198	0,497446196001638	ENSG00000164830.18	OXR1	NC
INTS1	26173	ENSG00000164880	ENSG00000164880.16	20	10	5026	4543	5794	177,249224322156	-2,51447199894865	0,5591691130278	-4,4968005928175	6,89836286933918e-06	3,84299054068551e-05	ENSG00000164880.16	INTS1	Down
FASTK	10922	ENSG00000164896	ENSG00000164896.20	24	16	3258	3152	2841	119,50660518189	-1,53927741188584	0,245154302043748	-6,2788105248553	3,41173061095583e-10	3,6219943049051e-09	ENSG00000164896.20	FASTK	Down
PHAX	51808	ENSG00000164902	ENSG00000164902.14	28	32	2830	2610	2374	126,646226659549	-0,710303366191037	0,218319667055938	-3,25350150890915	0,00113992119919246	0,00390161215415373	ENSG00000164902.14	PHAX	NC
ALDH7A1	501	ENSG00000164904	ENSG00000164904.18	4	20	1347	607	1001	50,3691482378494	-0,62835913798137	0,775653651493929	-0,810102726611464	0,417881137333535	0,575282318800994	ENSG00000164904.18	ALDH7A1	NC
FOXK1	221937	ENSG00000164916	ENSG00000164916.11	48	12	2653	2360	2048	113,809219372399	-0,729130258995463	0,56125271759609	-1,29911221119501	0,193905423021507	0,308007890063275	ENSG00000164916.11	FOXK1	NC
COX6C	1345	ENSG00000164919	ENSG00000164919.11	166	211	4222	4307	3972	491,48607714982	1,29302255753915	0,173528513619464	7,45135499964378	9,23863947710579e-14	1,46038434910897e-12	ENSG00000164919.11	COX6C	Up
YWHAZ	7534	ENSG00000164924	ENSG00000164924.18	1196	855	42476	39720	34918	3067,7828466029	0,488515981890608	0,127840167806539	3,82130272724516	0,000132748579287372	0,000566910798077061	ENSG00000164924.18	YWHAZ	NC
FZD6	8323	ENSG00000164930	ENSG00000164930.12	40	30	70	60	16	70,6227594183196	5,30787042943623	0,529395755514697	10,0262806683739	1,16834994397101e-23	4,11083258518638e-22	ENSG00000164930.12	FZD6	Up
DCAF13	25879	ENSG00000164934	ENSG00000164934.14	48	40	3074	3247	2599	167,106655269596	-0,339893374240091	0,183357195743699	-1,8537225815517	0,0637788593440195	0,122072464225225	ENSG00000164934.14	DCAF13	NC
DCSTAMP	81501	ENSG00000164935	ENSG00000164935.6	0	70	5487	5211	5785	214,874409003363	-1,65912545099355	1,56965326977548	-1,05700123902578	0,290511021958915	0,429917116408946	ENSG00000164935.6	DCSTAMP	NC
TP53INP1	94241	ENSG00000164938	ENSG00000164938.14	28	18	1872	2703	1867	99,7841773704186	-0,851300877334349	0,343027282671185	-2,48172935605935	0,0130746538230699	0,0332087556578872	ENSG00000164938.14	TP53INP1	NC
INTS8	55656	ENSG00000164941	ENSG00000164941.14	31	19	2406	2443	2687	110,933798565375	-0,991880527704088	0,325574909461299	-3,04655088239222	0,00231483296422863	0,0072786717953762	ENSG00000164941.14	INTS8	NC
VIRMA	25962	ENSG00000164944	ENSG00000164944.12	114	96	4622	4815	4290	336,005276984296	0,294947136822229	0,118365327572678	2,49183728774905	0,0127084241049337	0,0323921370690204	ENSG00000164944.12	VIRMA	NC
PDP1	54704	ENSG00000164951	ENSG00000164951.16	48	54	2022	2066	1976	165,405712542557	0,472816510082919	0,218823738455052	2,16071854644801	0,0307170873692593	0,0671025245670497	ENSG00000164951.16	PDP1	NC
WASHC5	9897	ENSG00000164961	ENSG00000164961.16	183	113	8840	9509	7645	526,834543007854	-0,130365323270544	0,168300217353336	-0,774599850913146	0,438576145437221	0,598515359181328	ENSG00000164961.16	WASHC5	NC
C9orf24	84688	ENSG00000164972	ENSG00000164972.13	27	36	99	78	36	61,5536073926281	4,55972533584784	0,444011373055099	10,2693886070391	9,68162720841199e-25	3,60720314950504e-23	ENSG00000164972.13	C9orf24	Up
SNAPC3	6619	ENSG00000164975	ENSG00000164975.15	135	100	2386	2532	2340	312,810009990274	1,43746735047273	0,217010662637122	6,62394802635304	3,49729774427832e-11	4,1723033799387e-10	ENSG00000164975.15	SNAPC3	Up
NUDT2	318	ENSG00000164978	ENSG00000164978.18	20	40	1089	927	861	84,3894797410593	0,73858384813188	0,333902022684559	2,2119777598042	0,0269682016729139	0,060473808236602	ENSG00000164978.18	NUDT2	NC
TMEM65	157378	ENSG00000164983	ENSG00000164983.7	45	29	971	1623	1141	113,625033908024	0,758476897863565	0,395854581032637	1,91604931256569	0,0553588191910132	0,108408079337621	ENSG00000164983.7	TMEM65	NC
PSIP1	11168	ENSG00000164985	ENSG00000164985.15	86	34	2550	2689	2426	176,648247033345	0,21862671404128	0,463572719400716	0,471612553741103	0,637203364469316	0,777838405405087	ENSG00000164985.15	PSIP1	NC
CCDC171	203238	ENSG00000164989	ENSG00000164989.17	36	26	411	326	292	61,408086352234	2,11084270218256	0,64422568498919	3,2765578140803	0,00105080796843757	0,0036202355297229	ENSG00000164989.17	CCDC171	Up
UBAP1	51271	ENSG00000165006	ENSG00000165006.14	80	98	5652	4998	4730	306,283942255462	-0,141814601282456	0,228879146765811	-0,619604727151318	0,535518053785405	0,700363007682117	ENSG00000165006.14	UBAP1	NC
SYK	6850	ENSG00000165025	ENSG00000165025.15	214	256	29716	29534	28603	1283,05609412709	-1,17980732072706	0,178234598835577	-6,61940682917261	3,60643061982601e-11	4,29297040227129e-10	ENSG00000165025.15	SYK	Down
