	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
48204	188.418834831255	78.2317028444622	0.406946178652631	0.619911977151446	0.451999608521601
48205	0.423059996092758	0	0.0109646776388315	0.00556759538113949	0.00608929418716553
48206	0	0	0	0	0.197749828728201
48207	2469.42866862174	2544.14669994181	2984.85773264917	2700.28021683741	3228.7153854168
48208	0	0	0	0	0
48209	0	0	0.0256632725276434	0	0.0285044798166776
48210	0	0	0	0	0
48211	0	0	0	0	0
48212	21.4561750411326	13.1670028831417	3.10334900723134	15.9037871216309	28.4719904536623
48213	0	0.897005601820206	0.282295997804077	0.260623654057665	0.171026878900065
48214	0	0	0.0962372719786628	0	0.0534458996562705
48215	3.87010517552459	19.2824619687055	72.6699839801697	47.7485017612249	75.7019766877816
48216	0	0	9.70410118325505	8.66287250121893	10.169991191736
48217	0	0	0	0	0
48218	14.6331195689954	8.83736288183812	6.02593379927935	10.8912543125769	7.69937202977255
48219	17.1289849846595	27.1548059460117	252.80606471116	255.760653603544	253.592325817369
48220	0	0	0	0	0
48221	8.32658992309837	158.403034685068	15.3221402113907	11.7251028001625	5.75272229027493
48222	6.98192322744273	8.43316954845083	26.0373172606303	24.4738634984757	25.4048791825185
48223	79.9839703337179	46.1089613498318	53.4513603666894	55.9345368241733	52.0759576823512
48224	29.206281790998	17.818500647871	61.6841249431654	55.960166874528	59.0589944019494
48225	0	0	0.271584843804192	0.229840245765896	0.536270721974781
48226	0	0	3.16513694507602	4.41974280006124	4.83388470224491
48227	39.8730709882124	28.2684099753434	121.044022666109	120.165797505766	115.555767424643
48228	23.4685381462417	17.7166586836375	106.899402765993	92.6044072155179	111.359191807653
48229	0	0	0	0	0
48230	0	0	0.08874215733858	0.202774945797202	0.0985668928240252
48231	30.0887543555944	23.652941830802	40.0096224876216	35.6444711809463	39.0703553013039
48232	0	0	0.736712909629763	0.374084813798286	0.818275153358072
48233	0	0	2.48825524899049	1.39417954700727	2.47782917924492
48234	0	0	0.215804791709729	0	0.119848381047394
48235	6.70188945029869	6.07119645134408	211.214992237268	219.438760042065	250.129417508402
48236	302.959771817348	178.711116054949	592.550156929136	522.765942099551	568.606815220011
48237	0	0	0.0188650546395259	0.0383168550998686	0
48238	0	0	0.0235813182994074	0.119740172187089	0.13096015147563
48239	0	0	0.721170443181878	2.01406001015449	0.600758973351496
48240	13.5692576524566	12.2922989879065	0.263761412089668	0.714301866676563	0
48241	93.6055108937322	218.829938026468	1035.05195362687	954.743920707734	1044.29294168818
48242	974.211021002509	620.681278765981	2324.4950700174	2356.98047797551	2347.82978471846
48243	2.69389673982594	1.95230630984398	0.307204468198555	0.297800851768832	0.217137066838809
48244	0	0	0	0	0
48245	365.480709148813	386.670375930263	822.64367561318	940.550914847983	739.853145618441
48246	0	0	0.0619265924036613	0.0943344313056548	0.0171956372807131
48247	0	0	0	0	0.208157714450738
48248	8.10335694928876	2.0020299289955	2.19565465023705	2.55942210405691	1.08152721341965
48249	0	0	2.63761412089668	2.76791973337168	1.26950507331684
48250	0.805799024815971	10.5845345757304	0.198401179475073	0.275718425810272	0.115982304239414
48251	94.8636494810136	44.4498311616263	635.683843236964	572.04099669364	482.227082341484
48252	0	0	0	0	0
48253	36.8603919766428	0	6.68731677724903	6.08572123910871	4.6302398921725
48254	0.500961654443475	0	0.662168576932495	0.830693351333296	0.692214532649308
48255	0	0	0.363232485582526	0.195618797529758	0.299528334085992
48256	75.8006806792403	85.834156725899	351.16648692352	306.832677273217	349.312571022412
48257	430.73224629217	501.20188001704	855.164398802397	761.835518767312	726.757343525966
48258	0	1.53180956618527	4.62353466053797	3.96107858220873	2.92061285506266
48259	0	0	3.31520809333393	3.24206838625182	2.45482546007422
48260	34.5632034543706	34.4416301830966	99.7689982805212	97.2040174654977	98.7754175949289
48261	0	1.91108679082616	0.0273380350342458	0.0277631723612292	0
48262	19.972811511573	20.2863546623105	35.6391631348648	31.5099164303925	31.4308978877246
48263	0	0	0	0	0
48264	0	0	0	0	0
48265	0	1.90925449284838	3.57102099723701	3.18623661634328	3.10939328009827
48266	0	0	22.1708885067825	14.3281541888778	12.387347761842
48267	0	0	0.0333367261622986	0.0296232561736111	0.01388530102246
48268	0	0	0.000688206235641771	0	0
48269	0	0	4.47640796517894	4.57185083149191	4.83074581607462
48270	0	0	0.175120281797239	0.0296406000004107	0.162090023547705
48271	2.53939491538907	4.1948848543943	6.83119832240823	7.07700544723042	7.38108357731898
48272	0	0	0	0	0
48273	0	0	0	0	0
48274	0	0	0	0	0
48275	0	0	0.0122363541691083	0.0248532865982825	0
48276	0	0	0.92487767875598	0	0.205454367509819
48277	0	0	0	0	0.210933150643414
48278	185.474790537016	74.6757163515321	197.356179578443	197.261157062733	233.839172471097
48279	0	0	0.670264294251392	0.850859576482377	0.651411200516426
48280	16.5903376580979	23.1698239413559	17.4142251544183	14.3645431518971	17.1731423589874
48281	2.15358186112199	1.24149154366637	0.296837299890011	0.216428121698759	0.177531018309607
48282	22.1722452130919	28.6938391360354	116.079345138436	111.423371800967	119.607302747766
48283	0	0	0	0	0
48284	190.23055439694	264.87540415287	823.909494010558	800.838850995711	815.540575708815
48285	0	8.02964691951958	50.4252260886909	53.4257472781596	45.9289924788079
48286	7.5281497934862	170.49250308569	2688.04674815624	869.164712987385	3479.96356133419
