baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Symbol	Tag
1825,36825598315	0,430410858856391	0,123908182820962	3,47362739939703	0,00051347353400883	0,00192311045890624	ENSG00000070831.17	CDC42	NC
291,114351286339	-0,86075732342802	0,216476640034089	-3,97621343019957	7,00212869274707e-05	0,000318923225925162	ENSG00000184677.18	ZBTB40	NC
3028,82997244556	-2,46322472865472	0,167439377058118	-14,711143650515	5,46755032919835e-49	6,91419982218271e-47	ENSG00000173372.17	C1QA	Down
1893,0429003506	-2,69264008068354	0,165766856070586	-16,2435371250389	2,48191419056202e-59	4,80686407826147e-57	ENSG00000159189.12	C1QC	Down
3735,46169074824	-1,60733783845829	0,469605151710972	-3,42274319734796	0,00061992614479903	0,00226652589470911	ENSG00000173369.16	C1QB	Down
27,9158920885414	2,40070485316148	1,52572261280542	1,57348710244727	0,115606072439407	0,199809921107872	ENSG00000133216.16	EPHB2	NC
331,923039328958	-0,809697811397188	0,568358180185195	-1,42462594825917	0,154265355173651	0,254130008086065	ENSG00000004487.16	KDM1A	NC
313,532978054976	0,0867020233720315	0,550549523166288	0,157482696331106	0,874864444058634	0,929786791756871	ENSG00000169641.13	LUZP1	NC
194,043176479929	-0,0084172642482945	0,160659515610913	-0,0523919433983576	0,958216393538994	0,977918443793312	ENSG00000125944.20	HNRNPR	NC
252,894404752821	2,57434311186859	0,453081701909456	5,68185186252136	1,33244049645731e-08	1,15363696306239e-07	ENSG00000204219.11	TCEA3	Up
5517,79448518261	2,39807000802602	0,275153411876812	8,71539259378568	2,89752792940313e-18	6,74876006785575e-17	ENSG00000142676.14	RPL11	Up
355,135043558461	0,320114359472161	0,291712321420131	1,09736317586368	0,272482664088544	0,40798386353082	ENSG00000011007.12	ELOA	NC
251,68491285197	0,930888299606462	0,500842759867903	1,85864381837522	0,0630776417500837	0,120943383095501	ENSG00000057757.10	PITHD1	NC
144,687304411495	-1,69484784133166	0,321213974561813	-5,27638264693714	1,31758822279473e-07	9,92137009234361e-07	ENSG00000011009.11	LYPLA2	Down
138,711851899007	-0,176890866308212	0,483368018297089	-0,365954841057546	0,714398773192373	0,830701112860525	ENSG00000117308.15	GALE	NC
173,790813756845	-0,757943844756483	0,466740332673944	-1,62390903827454	0,104395223304305	0,183521834213423	ENSG00000117305.15	HMGCL	NC
497,270395318821	-1,11631566980727	0,487886557334818	-2,2880640038647	0,0221337941068115	0,0512033041760717	ENSG00000179163.11	FUCA1	NC
456,15064206652	0,592275006986897	0,278084841086144	2,12983564538645	0,0331851847050469	0,0708315231124998	ENSG00000189266.13	PNRC2	NC
479,784838847663	-0,0359526707323677	0,122195962875081	-0,29422142832265	0,768588707503549	0,865775725576319	ENSG00000188529.15	SRSF10	NC
127,409617977447	-1,95456926378499	0,594755502439927	-3,28634078334133	0,00101498134919378	0,00351596342974025	ENSG00000185436.12	IFNLR1	Down
59,7081089746458	-1,45026541023905	0,608638250697559	-2,38280359240798	0,0171813583989824	0,0418259362316072	ENSG00000001460.18	STPG1	Down
134,36654591047	-0,539398768310616	0,250979690094875	-2,1491729793224	0,0316206903727507	0,0686995049654769	ENSG00000001461.17	NIPAL3	NC
176,192785902149	0,338413402919855	0,418730918696158	0,808188236907856	0,418982228329845	0,576458750224004	ENSG00000117602.12	RCAN3	NC
691,065278419639	1,11132565966422	0,115176559304267	9,64888746787778	4,96918866315367e-22	1,55952726832814e-20	ENSG00000133226.17	SRRM1	Up
1347,13694742179	-0,925513150852673	0,257973916968354	-3,58762297262094	0,000333706358594634	0,00130223621293655	ENSG00000169504.15	CLIC4	NC
85,5794313397896	-0,249124711749449	0,703133697028122	-0,354306318702124	0,723109332865466	0,835594734355073	ENSG00000020633.18	RUNX3	NC
320,808204374104	0,481782561327792	0,332988505656063	1,44684441998552	0,147940502633913	0,245459977280532	ENSG00000117614.10	SYF2	NC
31,0214989384558	3,95089618045766	1,41608790946558	2,79000770647686	0,00527067869865549	0,0149919357850881	ENSG00000284602.1	AL031432.4	Up
501,27050238587	-1,21878380621966	0,489275815471524	-2,49099540112175	0,0127385768648572	0,0324509924683849	ENSG00000117616.18	RSRP1	Down
574,391577312864	-1,06692158101975	0,164174753613353	-6,498694577197	8,10199568994092e-11	9,27458484251064e-10	ENSG00000183726.11	TMEM50A	Down
115,88919582376	-0,58789185608831	0,325236908563838	-1,8075803840477	0,0706718334895829	0,132980575611296	ENSG00000204178.11	MACO1	NC
125,863161078061	-1,51271808202443	0,378133988892553	-4,00048164528863	6,32136903809855e-05	0,000290937254508762	ENSG00000157978.11	LDLRAP1	Down
91,9851729456393	-0,505841555369688	1,18768830694697	-0,425904298637062	0,670177582489805	0,801732112554225	ENSG00000117643.14	MAN1C1	NC
445,157226997108	-3,68740434001177	0,433628541237705	-8,50360156065103	1,83797595765133e-17	4,01552918064921e-16	ENSG00000162430.17	SELENON	Down
102,259597510271	-1,0915991442433	0,2534459596058	-4,30702918263573	1,654617876925e-05	8,59825359394094e-05	ENSG00000117640.18	MTFR1L	Down
468,496808353626	-2,03224074057534	0,221559976569233	-9,17241810566947	4,62525158527467e-20	1,24759922936305e-18	ENSG00000117632.23	STMN1	Down
170,811265275953	-1,86269192395148	0,459805006006376	-4,05104750844242	5,09888524545511e-05	0,000239807120994955	ENSG00000158006.14	PAFAH2	Down
106,567441694903	-1,73616904810167	0,315709088669084	-5,49926850513152	3,81370027776656e-08	3,10556547619036e-07	ENSG00000130695.15	CEP85	Down
2667,68296104525	1,44178603147109	0,154624466165749	9,32443659935145	1,11574779833944e-20	3,15609818009228e-19	ENSG00000142669.15	SH3BGRL3	Up
2231,36769156314	0,873198995964879	0,630933914020689	1,38397853810129	0,16636502645307	0,270517762551101	ENSG00000169442.9	CD52	NC
167,599417436235	-0,14070408313478	0,372884007386921	-0,37734008524742	0,705920886384154	0,825451377541949	ENSG00000117682.17	DHDDS	NC
682,751596637352	-0,264087161519583	0,13235531155683	-1,99528948565235	0,0460113159940126	0,0935721569614306	ENSG00000198830.11	HMGN2	NC
402,545438780673	-2,36871547061159	0,182609419322702	-12,9714856955197	1,7755507967517e-38	1,49104652455344e-36	ENSG00000117676.14	RPS6KA1	Down
519,477972327423	-0,559081033343471	0,175652991319629	-3,18287225935215	0,0014582193227145	0,00486178644536542	ENSG00000117713.20	ARID1A	NC
164,599242627585	-1,76371252779732	0,687722871793571	-2,56456866586039	0,0103304136611428	0,0270635185092918	ENSG00000204160.12	ZDHHC18	Down
79,3708978108023	-1,42392610760144	0,856333568850391	-1,66281710702178	0,0963490512036884	0,171736332209344	ENSG00000142751.15	GPN2	NC
77,0159255963157	-0,0744333581083754	0,500120374130514	-0,148830885439894	0,881687078990802	0,934087759912491	ENSG00000198746.13	GPATCH3	NC
232,91454194558	-0,492670609461067	0,318674611579413	-1,54599893295326	0,122104825522593	0,209097462090544	ENSG00000090273.14	NUDC	NC
410,950614463883	-2,53978536462938	1,1535348304268	-2,2017413758453	0,0276835822492717	0,061794377654952	ENSG00000090020.11	SLC9A1	NC
181,066485738534	-1,96547010527934	0,566420037874228	-3,46998688933346	0,000520483770281914	0,00194665681049571	ENSG00000142784.16	WDTC1	Down
66,3867779482321	-0,855858820742509	0,450129601719212	-1,90136089133811	0,0572547583922814	0,111541712362235	ENSG00000142765.18	SYTL1	NC
44,9738190092396	-0,774203980403106	0,611486008845333	-1,26610252598425	0,205476378390887	0,323377099754561	ENSG00000142733.17	MAP3K6	NC
1220,61802479508	0,46041264932702	0,150561011760689	3,05798057506965	0,00222834020136676	0,00703448717312519	ENSG00000158195.11	WASF2	NC
1475,21426978362	-0,00369779206625367	0,229576207071672	-0,0161070352778293	0,987149000903803	0,993201161671267	ENSG00000000938.13	FGR	NC
2553,58697472484	1,77434067077371	0,563025521888413	3,15143914759405	0,00162468013040502	0,00534930718127044	ENSG00000126709.15	IFI6	Up
65,406194347661	-0,286513022938704	0,363235332646214	-0,788780708229626	0,43024018682148	0,589390399304669	ENSG00000009780.15	FAM76A	NC
964,238007062615	-0,376961717552297	0,142725529393129	-2,64116531327748	0,00826213941349243	0,022269241864501	ENSG00000117758.14	STX12	NC
130,656456606309	-1,19077748041789	0,237531179480865	-5,01314178214576	5,35484092957231e-07	3,64529354983994e-06	ENSG00000117751.18	PPP1R8	Down
1256,82530722735	-1,75658520182362	0,367338814762953	-4,78192102557188	1,73627895578398e-06	1,08728590129461e-05	ENSG00000130775.16	THEMIS2	Down
188,994065700644	-0,641406347424438	0,292970276556457	-2,18932225809206	0,0285734256893837	0,0634774729224316	ENSG00000117748.10	RPA2	NC
327,973837496384	1,44822815625944	0,123113463563946	11,7633613281232	6,02854993640208e-32	3,60004907035477e-30	ENSG00000158161.16	EYA3	Up
903,826286157181	-1,4246353854853	0,162594426634677	-8,7618955641464	1,91994112548978e-18	4,56076180284853e-17	ENSG00000169403.12	PTAFR	Down
387,487635907007	-0,112950253089224	0,156816189242493	-0,720271635440414	0,471357765288893	0,633090668385645	ENSG00000126698.11	DNAJC8	NC
89,0296626566727	0,892422125951221	0,217541485802939	4,10230776284955	4,09049676694605e-05	0,000196376729557405	ENSG00000130770.18	ATP5IF1	NC
604,807981048888	1,84695212846538	0,456196533191548	4,0485886982615	5,15274062102295e-05	0,000242022324384425	ENSG00000204138.13	PHACTR4	Up
23,89700225226	4,05799944341473	0,433056727228496	9,37059555542613	7,21243998275871e-21	2,08685107334249e-19	ENSG00000200087.1	SNORA73B	Up
146,264797294895	0,878585169291496	0,246264275025587	3,56765173998628	0,000360194796984821	0,00139471681296464	ENSG00000180098.9	TRNAU1AP	NC
156,23655333952	-0,15110930571423	0,446943809324659	-0,338094638658401	0,73529187063698	0,844091666308207	ENSG00000197989.14	SNHG12	NC
128,426996277835	0,0998902420647641	0,225843407881261	0,442298683861882	0,658273083223168	0,793070765698928	ENSG00000120656.11	TAF12	NC
136,6393790665	0,532897414681749	0,31644515735477	1,68401191263708	0,0921793665254664	0,166024800734289	ENSG00000188060.7	RAB42	NC
131,903622597955	1,09018664322033	0,289284346476384	3,76856423964623	0,000164189232630169	0,00068832685707554	ENSG00000162419.12	GMEB1	Up
277,602802463163	-1,71178196384854	0,216737237732199	-7,89795967577855	2,83505830157451e-15	5,13896149808168e-14	ENSG00000198492.16	YTHDF2	Down
332,427599547978	0,451996532829535	0,305317176189193	1,48041632793515	0,138762175203439	0,232782617442336	ENSG00000159023.21	EPB41	NC
499,218938860887	0,327861614409933	0,131850502788735	2,4866163380148	0,0128964395458177	0,0328220264420491	ENSG00000116350.17	SRSF4	NC
3635,88676187975	-0,988496574926868	0,128223857405717	-7,70914707236685	1,26661381088523e-14	2,17837309651285e-13	ENSG00000162511.8	LAPTM5	NC
